"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"JA000047648","CHOSHI, JA","1933-08-03",,"26.2","22.8"
"JA000047648","CHOSHI, JA","1933-08-04",,"31.4","23.0"
"JA000047648","CHOSHI, JA","1933-08-05",,"28.3","23.8"
"JA000047648","CHOSHI, JA","1933-08-06",,"28.6","24.2"
"JA000047648","CHOSHI, JA","1933-08-07",,"29.4","23.7"
"JA000047648","CHOSHI, JA","1933-08-08",,"28.2","23.6"
"JA000047648","CHOSHI, JA","1933-08-09",,"29.0","23.5"
"JA000047648","CHOSHI, JA","1933-08-10",,"28.3","24.2"
"JA000047648","CHOSHI, JA","1933-08-11",,"29.4","24.4"
"JA000047648","CHOSHI, JA","1933-08-12",,"30.0","24.2"
"JA000047648","CHOSHI, JA","1933-08-13",,"30.6","23.8"
"JA000047648","CHOSHI, JA","1933-08-14",,"31.5","24.7"
"JA000047648","CHOSHI, JA","1933-08-15",,"31.3","25.0"
"JA000047648","CHOSHI, JA","1933-08-16",,"29.1","23.8"
"JA000047648","CHOSHI, JA","1933-08-17",,"27.4","23.2"
"JA000047648","CHOSHI, JA","1933-08-18",,"27.2","23.5"
"JA000047648","CHOSHI, JA","1933-08-19",,"31.1","23.5"
"JA000047648","CHOSHI, JA","1933-08-20",,"30.6","23.9"
"JA000047648","CHOSHI, JA","1933-08-21",,"31.4","24.5"
"JA000047648","CHOSHI, JA","1933-08-22",,"31.4","25.4"
"JA000047648","CHOSHI, JA","1933-08-23",,"31.1","25.5"
"JA000047648","CHOSHI, JA","1933-08-24",,"32.0","25.5"
"JA000047648","CHOSHI, JA","1933-08-25",,"31.4","24.6"
"JA000047648","CHOSHI, JA","1933-08-26",,"29.2","24.0"
"JA000047648","CHOSHI, JA","1933-08-27",,"31.3","23.3"
"JA000047648","CHOSHI, JA","1933-08-28",,"30.5","24.7"
"JA000047648","CHOSHI, JA","1933-08-29",,"31.3","24.7"
"JA000047648","CHOSHI, JA","1933-08-30",,"29.2","23.0"
"JA000047648","CHOSHI, JA","1933-08-31",,"30.7","24.6"
"JA000047648","CHOSHI, JA","1933-09-01",,"31.2","24.0"
"JA000047648","CHOSHI, JA","1933-09-02",,"30.3","23.2"
"JA000047648","CHOSHI, JA","1933-09-03",,"30.1","24.0"
"JA000047648","CHOSHI, JA","1933-09-04",,"29.4","24.2"
"JA000047648","CHOSHI, JA","1933-09-05",,"26.7","22.2"
"JA000047648","CHOSHI, JA","1933-09-06",,"29.4","20.0"
"JA000047648","CHOSHI, JA","1933-09-07",,"24.5","17.4"
"JA000047648","CHOSHI, JA","1933-09-08",,"25.3","20.5"
"JA000047648","CHOSHI, JA","1933-09-09",,"28.5","20.8"
"JA000047648","CHOSHI, JA","1933-09-10",,"29.7","22.7"
"JA000047648","CHOSHI, JA","1933-09-11",,"25.8","21.8"
"JA000047648","CHOSHI, JA","1933-09-12",,"25.0","22.7"
"JA000047648","CHOSHI, JA","1933-09-13",,"28.5","21.4"
"JA000047648","CHOSHI, JA","1933-09-14",,"30.0","23.2"
"JA000047648","CHOSHI, JA","1933-09-15",,"25.5","21.7"
"JA000047648","CHOSHI, JA","1933-09-16",,"24.0","21.3"
"JA000047648","CHOSHI, JA","1933-09-17",,"24.5","21.0"
"JA000047648","CHOSHI, JA","1933-09-18",,"24.7","18.6"
"JA000047648","CHOSHI, JA","1933-09-19",,"23.5","18.5"
"JA000047648","CHOSHI, JA","1933-09-20",,"22.6","17.9"
"JA000047648","CHOSHI, JA","1933-09-21",,"23.2","20.3"
"JA000047648","CHOSHI, JA","1933-09-22",,"23.2","18.1"
"JA000047648","CHOSHI, JA","1933-09-23",,"26.5","17.2"
"JA000047648","CHOSHI, JA","1933-09-24",,"24.1","19.0"
"JA000047648","CHOSHI, JA","1933-09-25",,"24.4","17.3"
"JA000047648","CHOSHI, JA","1933-09-26",,"22.8","19.3"
"JA000047648","CHOSHI, JA","1933-09-27",,"25.7","19.4"
"JA000047648","CHOSHI, JA","1933-09-28",,"23.9","18.7"
"JA000047648","CHOSHI, JA","1933-09-29",,"20.8","18.2"
"JA000047648","CHOSHI, JA","1933-09-30",,"22.6","16.0"
"JA000047648","CHOSHI, JA","1933-10-01",,"22.9","16.5"
"JA000047648","CHOSHI, JA","1933-10-02",,"24.5","17.8"
"JA000047648","CHOSHI, JA","1933-10-03",,"20.9","16.9"
"JA000047648","CHOSHI, JA","1933-10-04",,"22.0","13.3"
"JA000047648","CHOSHI, JA","1933-10-05",,"23.7","17.3"
"JA000047648","CHOSHI, JA","1933-10-06",,"20.7","17.6"
"JA000047648","CHOSHI, JA","1933-10-07",,"25.6","18.6"
"JA000047648","CHOSHI, JA","1933-10-08",,"23.5","18.5"
"JA000047648","CHOSHI, JA","1933-10-09",,"21.5","17.2"
"JA000047648","CHOSHI, JA","1933-10-10",,"20.0","16.3"
"JA000047648","CHOSHI, JA","1933-10-11",,"19.8","16.3"
"JA000047648","CHOSHI, JA","1933-10-12",,"19.0","15.5"
"JA000047648","CHOSHI, JA","1933-10-13",,"21.1","15.0"
"JA000047648","CHOSHI, JA","1933-10-14",,"20.9","16.5"
"JA000047648","CHOSHI, JA","1933-10-15",,"21.9","18.7"
"JA000047648","CHOSHI, JA","1933-10-16",,"22.0","15.2"
"JA000047648","CHOSHI, JA","1933-10-17",,"21.1","12.5"
"JA000047648","CHOSHI, JA","1933-10-18",,"21.5","14.2"
"JA000047648","CHOSHI, JA","1933-10-19",,"23.1","18.0"
"JA000047648","CHOSHI, JA","1933-10-20",,"24.3","18.5"
"JA000047648","CHOSHI, JA","1933-10-21",,"23.3","17.5"
"JA000047648","CHOSHI, JA","1933-10-22",,"21.6","12.5"
"JA000047648","CHOSHI, JA","1933-10-23",,"23.4","18.0"
"JA000047648","CHOSHI, JA","1933-10-24",,"22.2","14.5"
"JA000047648","CHOSHI, JA","1933-10-25",,"17.4","13.0"
"JA000047648","CHOSHI, JA","1933-10-26",,"16.9","12.5"
"JA000047648","CHOSHI, JA","1933-10-27",,"16.0","10.1"
"JA000047648","CHOSHI, JA","1933-10-28",,"18.9","9.9"
"JA000047648","CHOSHI, JA","1933-10-29",,"21.2","13.7"
"JA000047648","CHOSHI, JA","1933-10-30",,"16.4","13.3"
"JA000047648","CHOSHI, JA","1933-10-31",,"15.8","13.4"
"JA000047648","CHOSHI, JA","1933-11-01",,"18.5","9.3"
"JA000047648","CHOSHI, JA","1933-11-02",,"22.1","14.4"
"JA000047648","CHOSHI, JA","1933-11-03",,"17.2","8.8"
"JA000047648","CHOSHI, JA","1933-11-04",,"16.8","9.6"
"JA000047648","CHOSHI, JA","1933-11-05",,"19.4","9.6"
"JA000047648","CHOSHI, JA","1933-11-06",,"16.5","13.4"
"JA000047648","CHOSHI, JA","1933-11-07",,"14.1","10.3"
"JA000047648","CHOSHI, JA","1933-11-08",,"16.7","8.1"
"JA000047648","CHOSHI, JA","1933-11-09",,"16.0","14.0"
"JA000047648","CHOSHI, JA","1933-11-10",,"18.5","15.2"
"JA000047648","CHOSHI, JA","1933-11-11",,"18.5","15.3"
"JA000047648","CHOSHI, JA","1933-11-12",,"19.1","15.5"
"JA000047648","CHOSHI, JA","1933-11-13",,"17.0","13.8"
"JA000047648","CHOSHI, JA","1933-11-14",,"15.6","12.8"
"JA000047648","CHOSHI, JA","1933-11-15",,"17.1","8.8"
"JA000047648","CHOSHI, JA","1933-11-16",,"19.3","14.0"
"JA000047648","CHOSHI, JA","1933-11-17",,"17.2","7.9"
"JA000047648","CHOSHI, JA","1933-11-18",,"16.2","7.6"
"JA000047648","CHOSHI, JA","1933-11-19",,"16.3","11.1"
"JA000047648","CHOSHI, JA","1933-11-20",,"17.0","8.1"
"JA000047648","CHOSHI, JA","1933-11-21",,"17.5","9.9"
"JA000047648","CHOSHI, JA","1933-11-22",,"18.0","7.2"
"JA000047648","CHOSHI, JA","1933-11-23",,"19.1","10.5"
"JA000047648","CHOSHI, JA","1933-11-24",,"15.7","10.6"
"JA000047648","CHOSHI, JA","1933-11-25",,"12.4","10.2"
"JA000047648","CHOSHI, JA","1933-11-26",,"14.6","6.0"
"JA000047648","CHOSHI, JA","1933-11-27",,"18.2","10.6"
"JA000047648","CHOSHI, JA","1933-11-28",,"15.4","4.4"
"JA000047648","CHOSHI, JA","1933-11-29",,"11.9","1.8"
"JA000047648","CHOSHI, JA","1933-11-30",,"14.5","5.2"
"JA000047648","CHOSHI, JA","1933-12-01",,"12.7","11.1"
"JA000047648","CHOSHI, JA","1933-12-02",,"14.0","6.9"
"JA000047648","CHOSHI, JA","1933-12-03",,"14.3","4.6"
"JA000047648","CHOSHI, JA","1933-12-04",,"16.4","6.4"
"JA000047648","CHOSHI, JA","1933-12-05",,"13.7","7.0"
"JA000047648","CHOSHI, JA","1933-12-06",,"13.8","8.1"
"JA000047648","CHOSHI, JA","1933-12-07",,"9.6","5.5"
"JA000047648","CHOSHI, JA","1933-12-08",,"13.8","2.9"
"JA000047648","CHOSHI, JA","1933-12-09",,"14.9","9.8"
"JA000047648","CHOSHI, JA","1933-12-10",,"14.2","11.1"
"JA000047648","CHOSHI, JA","1933-12-11",,"11.5","9.1"
"JA000047648","CHOSHI, JA","1933-12-12",,"12.7","7.2"
"JA000047648","CHOSHI, JA","1933-12-13",,"10.5","7.8"
"JA000047648","CHOSHI, JA","1933-12-14",,"9.5","4.9"
"JA000047648","CHOSHI, JA","1933-12-15",,"10.0","2.2"
"JA000047648","CHOSHI, JA","1933-12-16",,"12.8","3.0"
"JA000047648","CHOSHI, JA","1933-12-17",,"14.0","3.0"
"JA000047648","CHOSHI, JA","1933-12-18",,"9.7","1.5"
"JA000047648","CHOSHI, JA","1933-12-19",,"12.5","0.6"
"JA000047648","CHOSHI, JA","1933-12-20",,"10.6","2.1"
"JA000047648","CHOSHI, JA","1933-12-21",,"10.0","0.1"
"JA000047648","CHOSHI, JA","1933-12-22",,"11.4","1.0"
"JA000047648","CHOSHI, JA","1933-12-23",,"10.5","1.0"
"JA000047648","CHOSHI, JA","1933-12-24",,"9.0","0.4"
"JA000047648","CHOSHI, JA","1933-12-25",,"11.5","1.0"
"JA000047648","CHOSHI, JA","1933-12-26",,"10.3","4.0"
"JA000047648","CHOSHI, JA","1933-12-27",,"10.0","1.7"
"JA000047648","CHOSHI, JA","1933-12-28",,"9.5","1.5"
"JA000047648","CHOSHI, JA","1933-12-29",,"10.6","2.5"
"JA000047648","CHOSHI, JA","1933-12-30",,"14.0","5.1"
"JA000047648","CHOSHI, JA","1933-12-31",,"14.5","4.3"
"JA000047648","CHOSHI, JA","1934-01-01",,"9.7","2.2"
"JA000047648","CHOSHI, JA","1934-01-02",,"10.0","-0.8"
"JA000047648","CHOSHI, JA","1934-01-03",,"9.4","-0.6"
"JA000047648","CHOSHI, JA","1934-01-04",,"7.6","-1.7"
"JA000047648","CHOSHI, JA","1934-01-05",,"9.4","-1.2"
"JA000047648","CHOSHI, JA","1934-01-06",,"8.5","-0.5"
"JA000047648","CHOSHI, JA","1934-01-07",,"9.2","1.5"
"JA000047648","CHOSHI, JA","1934-01-08",,"6.1","1.4"
"JA000047648","CHOSHI, JA","1934-01-09",,"8.0","3.0"
"JA000047648","CHOSHI, JA","1934-01-10",,"8.5","5.7"
"JA000047648","CHOSHI, JA","1934-01-11",,"6.8","0.2"
"JA000047648","CHOSHI, JA","1934-01-12",,"6.1","-2.0"
"JA000047648","CHOSHI, JA","1934-01-13",,"8.0","-1.0"
"JA000047648","CHOSHI, JA","1934-01-14",,"8.3","0.0"
"JA000047648","CHOSHI, JA","1934-01-15",,"9.7","0.7"
"JA000047648","CHOSHI, JA","1934-01-16",,"7.0","1.7"
"JA000047648","CHOSHI, JA","1934-01-17",,"8.0","1.2"
"JA000047648","CHOSHI, JA","1934-01-18",,"7.5","-0.5"
"JA000047648","CHOSHI, JA","1934-01-19",,"5.7","-0.7"
"JA000047648","CHOSHI, JA","1934-01-20",,"10.8","1.2"
"JA000047648","CHOSHI, JA","1934-01-21",,"7.0","-0.2"
"JA000047648","CHOSHI, JA","1934-01-22",,"7.0","0.4"
"JA000047648","CHOSHI, JA","1934-01-23",,"7.0","-0.6"
"JA000047648","CHOSHI, JA","1934-01-24",,"7.8","-2.0"
"JA000047648","CHOSHI, JA","1934-01-25",,"8.5","-0.9"
"JA000047648","CHOSHI, JA","1934-01-26",,"6.8","-0.1"
"JA000047648","CHOSHI, JA","1934-01-27",,"6.1","-0.7"
"JA000047648","CHOSHI, JA","1934-01-28",,"5.9","-1.0"
"JA000047648","CHOSHI, JA","1934-01-29",,"10.7","1.5"
"JA000047648","CHOSHI, JA","1934-01-30",,"8.2","2.0"
"JA000047648","CHOSHI, JA","1934-01-31",,"8.5","-1.0"
"JA000047648","CHOSHI, JA","1934-02-01",,"9.5","1.3"
"JA000047648","CHOSHI, JA","1934-02-02",,"9.1","6.0"
"JA000047648","CHOSHI, JA","1934-02-03",,"6.9","2.5"
"JA000047648","CHOSHI, JA","1934-02-04",,"6.9","-1.8"
"JA000047648","CHOSHI, JA","1934-02-05",,"8.0","-1.3"
"JA000047648","CHOSHI, JA","1934-02-06",,"7.8","0.0"
"JA000047648","CHOSHI, JA","1934-02-07",,"9.8","1.4"
"JA000047648","CHOSHI, JA","1934-02-08",,"11.5","1.0"
"JA000047648","CHOSHI, JA","1934-02-09",,"7.9","-0.4"
"JA000047648","CHOSHI, JA","1934-02-10",,"7.0","2.0"
"JA000047648","CHOSHI, JA","1934-02-11",,"8.5","0.3"
"JA000047648","CHOSHI, JA","1934-02-12",,"6.5","1.1"
"JA000047648","CHOSHI, JA","1934-02-13",,"6.4","-0.5"
"JA000047648","CHOSHI, JA","1934-02-14",,"12.2","3.8"
"JA000047648","CHOSHI, JA","1934-02-15",,"7.5","0.7"
"JA000047648","CHOSHI, JA","1934-02-16",,"7.9","0.0"
"JA000047648","CHOSHI, JA","1934-02-17",,"10.6","2.0"
"JA000047648","CHOSHI, JA","1934-02-18",,"14.5","7.8"
"JA000047648","CHOSHI, JA","1934-02-19",,"8.7","-1.2"
"JA000047648","CHOSHI, JA","1934-02-20",,"7.5","-2.8"
"JA000047648","CHOSHI, JA","1934-02-21",,"8.0","0.0"
"JA000047648","CHOSHI, JA","1934-02-22",,"14.5","2.6"
"JA000047648","CHOSHI, JA","1934-02-23",,"4.3","-1.3"
"JA000047648","CHOSHI, JA","1934-02-24",,"7.3","-2.3"
"JA000047648","CHOSHI, JA","1934-02-25",,"6.6","-0.3"
"JA000047648","CHOSHI, JA","1934-02-26",,"6.0","2.9"
"JA000047648","CHOSHI, JA","1934-02-27",,"5.7","-0.1"
"JA000047648","CHOSHI, JA","1934-02-28",,"11.0","1.4"
"JA000047648","CHOSHI, JA","1934-03-01",,"9.1","3.5"
"JA000047648","CHOSHI, JA","1934-03-02",,"6.9","1.7"
"JA000047648","CHOSHI, JA","1934-03-03",,"4.5","1.0"
"JA000047648","CHOSHI, JA","1934-03-04",,"5.7","-1.2"
"JA000047648","CHOSHI, JA","1934-03-05",,"4.7","-1.0"
"JA000047648","CHOSHI, JA","1934-03-06",,"6.0","-1.2"
"JA000047648","CHOSHI, JA","1934-03-07",,"8.9","-1.2"
"JA000047648","CHOSHI, JA","1934-03-08",,"7.8","0.9"
"JA000047648","CHOSHI, JA","1934-03-09",,"7.5","0.2"
"JA000047648","CHOSHI, JA","1934-03-10",,"5.3","-0.8"
"JA000047648","CHOSHI, JA","1934-03-11",,"6.9","-2.5"
"JA000047648","CHOSHI, JA","1934-03-12",,"6.0","2.8"
"JA000047648","CHOSHI, JA","1934-03-13",,"14.8","5.7"
"JA000047648","CHOSHI, JA","1934-03-14",,"14.8","4.4"
"JA000047648","CHOSHI, JA","1934-03-15",,"9.9","1.5"
"JA000047648","CHOSHI, JA","1934-03-16",,"10.8","0.1"
"JA000047648","CHOSHI, JA","1934-03-17",,"11.4","0.7"
"JA000047648","CHOSHI, JA","1934-03-18",,"13.2","1.9"
"JA000047648","CHOSHI, JA","1934-03-19",,"19.4","7.4"
"JA000047648","CHOSHI, JA","1934-03-20",,"14.0","7.2"
"JA000047648","CHOSHI, JA","1934-03-21",,"16.9","11.1"
"JA000047648","CHOSHI, JA","1934-03-22",,"11.4","4.1"
"JA000047648","CHOSHI, JA","1934-03-23",,"14.0","2.7"
"JA000047648","CHOSHI, JA","1934-03-24",,"16.1","4.8"
"JA000047648","CHOSHI, JA","1934-03-25",,"12.8","9.4"
"JA000047648","CHOSHI, JA","1934-03-26",,"12.2","6.9"
"JA000047648","CHOSHI, JA","1934-03-27",,"13.4","7.9"
"JA000047648","CHOSHI, JA","1934-03-28",,"9.2","5.4"
"JA000047648","CHOSHI, JA","1934-03-29",,"6.0","1.2"
"JA000047648","CHOSHI, JA","1934-03-30",,"7.6","1.9"
"JA000047648","CHOSHI, JA","1934-03-31",,"10.6","1.7"
"JA000047648","CHOSHI, JA","1934-04-01",,"7.2","4.3"
"JA000047648","CHOSHI, JA","1934-04-02",,"8.1","3.4"
"JA000047648","CHOSHI, JA","1934-04-03",,"12.7","5.5"
"JA000047648","CHOSHI, JA","1934-04-04",,"16.5","9.2"
"JA000047648","CHOSHI, JA","1934-04-05",,"18.1","5.7"
"JA000047648","CHOSHI, JA","1934-04-06",,"6.3","3.7"
"JA000047648","CHOSHI, JA","1934-04-07",,"7.4","3.6"
"JA000047648","CHOSHI, JA","1934-04-08",,"13.0","3.9"
"JA000047648","CHOSHI, JA","1934-04-09",,"16.8","8.0"
"JA000047648","CHOSHI, JA","1934-04-10",,"17.5","9.3"
"JA000047648","CHOSHI, JA","1934-04-11",,"12.3","9.0"
"JA000047648","CHOSHI, JA","1934-04-12",,"18.8","12.1"
"JA000047648","CHOSHI, JA","1934-04-13",,"15.9","6.0"
"JA000047648","CHOSHI, JA","1934-04-14",,"9.5","5.3"
"JA000047648","CHOSHI, JA","1934-04-15",,"13.3","8.0"
"JA000047648","CHOSHI, JA","1934-04-16",,"14.5","6.0"
"JA000047648","CHOSHI, JA","1934-04-17",,"13.5","6.0"
"JA000047648","CHOSHI, JA","1934-04-18",,"15.4","4.7"
"JA000047648","CHOSHI, JA","1934-04-19",,"18.6","8.2"
"JA000047648","CHOSHI, JA","1934-04-20",,"17.9","11.6"
"JA000047648","CHOSHI, JA","1934-04-21",,"19.0","11.5"
"JA000047648","CHOSHI, JA","1934-04-22",,"19.5","11.0"
"JA000047648","CHOSHI, JA","1934-04-23",,"18.8","12.9"
"JA000047648","CHOSHI, JA","1934-04-24",,"16.1","14.1"
"JA000047648","CHOSHI, JA","1934-04-25",,"17.3","11.6"
"JA000047648","CHOSHI, JA","1934-04-26",,"16.5","10.5"
"JA000047648","CHOSHI, JA","1934-04-27",,"18.7","13.6"
"JA000047648","CHOSHI, JA","1934-04-28",,"15.8","11.5"
"JA000047648","CHOSHI, JA","1934-04-29",,"16.2","11.8"
"JA000047648","CHOSHI, JA","1934-04-30",,"12.2","8.6"
"JA000047648","CHOSHI, JA","1934-05-01",,"12.7","8.2"
"JA000047648","CHOSHI, JA","1934-05-02",,"15.2","8.3"
"JA000047648","CHOSHI, JA","1934-05-03",,"14.2","8.9"
"JA000047648","CHOSHI, JA","1934-05-04",,"17.5","6.3"
"JA000047648","CHOSHI, JA","1934-05-05",,"20.1","13.5"
"JA000047648","CHOSHI, JA","1934-05-06",,"17.0","12.0"
"JA000047648","CHOSHI, JA","1934-05-07",,"19.7","10.9"
"JA000047648","CHOSHI, JA","1934-05-08",,"19.7","14.3"
"JA000047648","CHOSHI, JA","1934-05-09",,"19.5","14.5"
"JA000047648","CHOSHI, JA","1934-05-10",,"20.4","15.9"
"JA000047648","CHOSHI, JA","1934-05-11",,"20.5","16.0"
"JA000047648","CHOSHI, JA","1934-05-12",,"21.9","16.9"
"JA000047648","CHOSHI, JA","1934-05-13",,"18.4","14.2"
"JA000047648","CHOSHI, JA","1934-05-14",,"22.0","12.9"
"JA000047648","CHOSHI, JA","1934-05-15",,"20.9","12.9"
"JA000047648","CHOSHI, JA","1934-05-16",,"19.8","13.5"
"JA000047648","CHOSHI, JA","1934-05-17",,"22.8","12.7"
"JA000047648","CHOSHI, JA","1934-05-18",,"21.3","14.9"
"JA000047648","CHOSHI, JA","1934-05-19",,"21.9","16.0"
"JA000047648","CHOSHI, JA","1934-05-20",,"22.1","15.2"
"JA000047648","CHOSHI, JA","1934-05-21",,"20.5","16.4"
"JA000047648","CHOSHI, JA","1934-05-22",,"19.9","15.8"
"JA000047648","CHOSHI, JA","1934-05-23",,"23.0","17.0"
"JA000047648","CHOSHI, JA","1934-05-24",,"22.3","15.9"
"JA000047648","CHOSHI, JA","1934-05-25",,"19.2","14.5"
"JA000047648","CHOSHI, JA","1934-05-26",,"17.9","13.6"
"JA000047648","CHOSHI, JA","1934-05-27",,"21.0","14.2"
"JA000047648","CHOSHI, JA","1934-05-28",,"23.2","16.0"
"JA000047648","CHOSHI, JA","1934-05-29",,"19.9","15.7"
"JA000047648","CHOSHI, JA","1934-05-30",,"19.9","13.4"
"JA000047648","CHOSHI, JA","1934-05-31",,"19.1","14.4"
"JA000047648","CHOSHI, JA","1934-06-01",,"24.1","16.4"
"JA000047648","CHOSHI, JA","1934-06-02",,"22.9","15.7"
"JA000047648","CHOSHI, JA","1934-06-03",,"20.5","16.2"
"JA000047648","CHOSHI, JA","1934-06-04",,"23.1","17.5"
"JA000047648","CHOSHI, JA","1934-06-05",,"21.0","14.9"
"JA000047648","CHOSHI, JA","1934-06-06",,"23.0","17.1"
"JA000047648","CHOSHI, JA","1934-06-07",,"24.3","15.1"
"JA000047648","CHOSHI, JA","1934-06-08",,"23.0","17.4"
"JA000047648","CHOSHI, JA","1934-06-09",,"21.7","15.4"
"JA000047648","CHOSHI, JA","1934-06-10",,"22.5","15.7"
"JA000047648","CHOSHI, JA","1934-06-11",,"21.8","17.5"
"JA000047648","CHOSHI, JA","1934-06-12",,"22.2","17.5"
"JA000047648","CHOSHI, JA","1934-06-13",,"23.5","17.6"
"JA000047648","CHOSHI, JA","1934-06-14",,"24.6","19.0"
"JA000047648","CHOSHI, JA","1934-06-15",,"23.9","18.4"
"JA000047648","CHOSHI, JA","1934-06-16",,"20.5","16.4"
"JA000047648","CHOSHI, JA","1934-06-17",,"22.0","15.9"
"JA000047648","CHOSHI, JA","1934-06-18",,"24.5","17.2"
"JA000047648","CHOSHI, JA","1934-06-19",,"25.0","18.3"
"JA000047648","CHOSHI, JA","1934-06-20",,"22.0","19.2"
"JA000047648","CHOSHI, JA","1934-06-21",,"23.4","19.9"
"JA000047648","CHOSHI, JA","1934-06-22",,"20.5","16.0"
"JA000047648","CHOSHI, JA","1934-06-23",,"23.5","16.6"
"JA000047648","CHOSHI, JA","1934-06-24",,"23.0","18.0"
"JA000047648","CHOSHI, JA","1934-06-25",,"21.9","18.8"
"JA000047648","CHOSHI, JA","1934-06-26",,"25.5","17.5"
"JA000047648","CHOSHI, JA","1934-06-27",,"26.5","19.5"
"JA000047648","CHOSHI, JA","1934-06-28",,"28.5","20.3"
"JA000047648","CHOSHI, JA","1934-06-29",,"26.1","19.3"
"JA000047648","CHOSHI, JA","1934-06-30",,"25.3","19.8"
"JA000047648","CHOSHI, JA","1934-07-01",,"23.1","18.7"
"JA000047648","CHOSHI, JA","1934-07-02",,"27.3","18.8"
"JA000047648","CHOSHI, JA","1934-07-03",,"26.1","21.9"
"JA000047648","CHOSHI, JA","1934-07-04",,"27.0","22.1"
"JA000047648","CHOSHI, JA","1934-07-05",,"29.5","21.6"
"JA000047648","CHOSHI, JA","1934-07-06",,"27.6","21.0"
"JA000047648","CHOSHI, JA","1934-07-07",,"27.6","20.6"
"JA000047648","CHOSHI, JA","1934-07-08",,"29.5","20.1"
"JA000047648","CHOSHI, JA","1934-07-09",,"24.0","19.7"
"JA000047648","CHOSHI, JA","1934-07-10",,"29.1","21.0"
"JA000047648","CHOSHI, JA","1934-07-11",,"27.1","21.8"
"JA000047648","CHOSHI, JA","1934-07-12",,"23.4","18.0"
"JA000047648","CHOSHI, JA","1934-07-13",,"19.5","17.5"
"JA000047648","CHOSHI, JA","1934-07-14",,"21.0","18.4"
"JA000047648","CHOSHI, JA","1934-07-15",,"19.5","17.9"
"JA000047648","CHOSHI, JA","1934-07-16",,"18.5","17.0"
"JA000047648","CHOSHI, JA","1934-07-17",,"21.6","17.2"
"JA000047648","CHOSHI, JA","1934-07-18",,"25.5","18.7"
"JA000047648","CHOSHI, JA","1934-07-19",,"28.4","21.3"
"JA000047648","CHOSHI, JA","1934-07-20",,"25.1","18.8"
"JA000047648","CHOSHI, JA","1934-07-21",,"21.3","18.7"
"JA000047648","CHOSHI, JA","1934-07-22",,"23.5","19.0"
"JA000047648","CHOSHI, JA","1934-07-23",,"24.0","19.8"
"JA000047648","CHOSHI, JA","1934-07-24",,"29.6","19.8"
"JA000047648","CHOSHI, JA","1934-07-25",,"22.4","19.4"
"JA000047648","CHOSHI, JA","1934-07-26",,"21.0","18.5"
"JA000047648","CHOSHI, JA","1934-07-27",,"23.0","20.0"
"JA000047648","CHOSHI, JA","1934-07-28",,"26.4","20.7"
"JA000047648","CHOSHI, JA","1934-07-29",,"27.6","21.0"
"JA000047648","CHOSHI, JA","1934-07-30",,"21.5","19.8"
"JA000047648","CHOSHI, JA","1934-07-31",,"21.4","18.8"
"JA000047648","CHOSHI, JA","1934-08-01",,"25.2","20.7"
"JA000047648","CHOSHI, JA","1934-08-02",,"25.8","21.3"
"JA000047648","CHOSHI, JA","1934-08-03",,"27.0","21.6"
"JA000047648","CHOSHI, JA","1934-08-04",,"28.5","22.4"
"JA000047648","CHOSHI, JA","1934-08-05",,"27.8","22.7"
"JA000047648","CHOSHI, JA","1934-08-06",,"29.0","23.6"
"JA000047648","CHOSHI, JA","1934-08-07",,"29.1","22.4"
"JA000047648","CHOSHI, JA","1934-08-08",,"29.7","23.5"
"JA000047648","CHOSHI, JA","1934-08-09",,"25.6","22.0"
"JA000047648","CHOSHI, JA","1934-08-10",,"26.4","21.0"
"JA000047648","CHOSHI, JA","1934-08-11",,"27.0","24.1"
"JA000047648","CHOSHI, JA","1934-08-12",,"30.0","23.0"
"JA000047648","CHOSHI, JA","1934-08-13",,"29.5","23.6"
"JA000047648","CHOSHI, JA","1934-08-14",,"29.7","23.3"
"JA000047648","CHOSHI, JA","1934-08-15",,"30.8","23.0"
"JA000047648","CHOSHI, JA","1934-08-16",,"30.9","22.9"
"JA000047648","CHOSHI, JA","1934-08-17",,"26.2","22.1"
"JA000047648","CHOSHI, JA","1934-08-18",,"25.9","21.5"
"JA000047648","CHOSHI, JA","1934-08-19",,"24.9","20.0"
"JA000047648","CHOSHI, JA","1934-08-20",,"27.7","19.0"
"JA000047648","CHOSHI, JA","1934-08-21",,"27.2","21.0"
"JA000047648","CHOSHI, JA","1934-08-22",,"30.0","22.7"
"JA000047648","CHOSHI, JA","1934-08-23",,"28.2","24.6"
"JA000047648","CHOSHI, JA","1934-08-24",,"29.2","24.3"
"JA000047648","CHOSHI, JA","1934-08-25",,"25.2","22.4"
"JA000047648","CHOSHI, JA","1934-08-26",,"25.5","22.0"
"JA000047648","CHOSHI, JA","1934-08-27",,"27.1","22.9"
"JA000047648","CHOSHI, JA","1934-08-28",,"26.7","22.4"
"JA000047648","CHOSHI, JA","1934-08-29",,"30.0","22.2"
"JA000047648","CHOSHI, JA","1934-08-30",,"26.5","19.9"
"JA000047648","CHOSHI, JA","1934-08-31",,"21.7","18.7"
"JA000047648","CHOSHI, JA","1934-09-01",,"23.4","20.1"
"JA000047648","CHOSHI, JA","1934-09-02",,"22.8","19.9"
"JA000047648","CHOSHI, JA","1934-09-03",,"21.5","19.6"
"JA000047648","CHOSHI, JA","1934-09-04",,"22.4","19.7"
